"Year","x","nWx","nNx_total","nLx","B"
1938,69,308591.83,617745.79,54363,NA
1938,70,285984.66,571498.34,52086,NA
1938,71,263954.22,525947.01,49728,NA
1938,72,242626.54,481433.01,47280,NA
1938,73,221790.49,437874.6,44727,NA
1938,74,201441.75,395483.97,42052,NA
1938,75,183268.85,357554.17,39256,NA
1938,76,168157.02,326105.59,36385,NA
1938,77,153136.66,295181.91,33498,NA
1938,78,137303.8,263223.68,30627,NA
1938,79,121069.83,230876.08,27794,NA
1938,80,110090.92,205968.68,25081,NA
1938,81,94754.78,175957.49,22505,NA
1938,82,80241.79,147846.46,20009,NA
1938,83,66811.86,122095.69,17595,NA
1938,84,54899.04,99376.64,15280,NA
1938,85,44663.68,79980.65,13089,NA
1938,86,36063.94,63854.85,11054,NA
1938,87,28917.38,50623.21,9201,NA
1938,88,22957.23,39718.39,7551,NA
1938,89,17930.11,30656.91,6113,NA
1938,90,13755.17,23240.72,4887,NA
1938,91,10398.52,17362.92,3865,NA
1938,92,7751.91,12812.27,3028,NA
1938,93,5740.85,9399.31,2353,NA
1938,94,4224.7,6865.08,1817,NA
1938,95,3074.73,4971.88,1373,NA
1938,96,2244.12,3603.9,1003,NA
1938,97,1645.67,2622.17,719,NA
1938,98,1202.68,1912,506,NA
1938,99,879.9,1393.88,349,NA
1938,100,621.49,971.48,235,NA
1938,101,412.59,636.37,155,NA
1938,102,266.67,408.23,100,NA
1938,103,174.78,268.25,64,NA
1938,104,116.79,178.64,39,NA
1938,105,76.55,115.53,24,NA
1938,106,47.95,72.34,14,NA
1938,107,29.3,44.8,8,NA
1938,108,17.48,26.14,5,NA
1938,109,10.65,15.07,3,NA
1938,110,13.01,17.16,3,NA
1939,0,1000841.99,2040094.35,96512,NA
1939,1,993782.04,2018874.4,95198,NA
1939,2,1050761.96,2130693.19,94791,NA
1939,3,1048659.93,2127906.97,94576,NA
1939,4,1037098.57,2101428.85,94414,NA
1939,5,1016700.87,2063937.53,94279,NA
1939,6,1046814.32,2124264.64,94165,NA
1939,7,1067782.97,2167627.92,94068,NA
1939,8,1090721.42,2215285.96,93984,NA
1939,9,1105825.83,2245967.11,93907,NA
1939,10,1129112.21,2295070.68,93835,NA
1939,11,1155566.26,2348042.09,93765,NA
1939,12,1178044.59,2389460.36,93690,1.44
1939,13,1196159.28,2420928.84,93608,180.39
1939,14,1213615.03,2450345.88,93513,3176.42
1939,15,1227415.82,2472197.7,93402,11078.25
1939,16,1237565.49,2486063.4,93274,29310.9
1939,17,1237383.62,2478049.69,93131,56771.44
1939,18,1225856.28,2443614.04,92974,86171.43
1939,19,1210023.1,2400628.25,92804,112665.05
1939,20,1193194.69,2357154.15,92623,132802.76
1939,21,1178448.49,2320077.99,92432,140810.06
1939,22,1168338.47,2295888.67,92231,142019.14
1939,23,1161802.06,2282033.4,92022,142457.16
1939,24,1155635.56,2270391.07,91805,147137.55
1939,25,1148312.24,2256794.31,91580,144743.66
1939,26,1137473.08,2236922.84,91347,131499.64
1939,27,1122172.99,2208596.44,91106,120024.83
1939,28,1103151.56,2173427.56,90858,111456.24
1939,29,1082497.57,2135621.55,90603,105869.63
1939,30,1061335.28,2097128.43,90343,95738.58
1939,31,1041640.5,2061254.86,90076,82769.94
1939,32,1024560.63,2029608.8,89801,73628.48
1939,33,1009886.29,2001753.63,89514,67135.14
1939,34,996097.16,1975373.23,89213,62009.65
1939,35,982526.27,1949753.12,88895,54852.36
1939,36,967466.75,1921871.13,88559,46597.58
1939,37,950553.52,1891342.89,88205,39339.06
1939,38,932049.12,1858559.07,87834,32704.73
1939,39,912793.83,1824332.22,87446,26531.88
1939,40,893711.81,1791528.48,87041,21126.93
1939,41,877365.51,1763522.09,86620,15959.89
1939,42,865023.69,1743587.18,86179,11129.69
1939,43,855597.21,1729463.11,85716,7275.96
1939,44,846896.47,1716668.42,85228,4511.59
1939,45,836911.18,1701133.94,84711,2729.45
1939,46,823845.91,1679560.34,84161,1614.25
1939,47,805897.91,1648494.21,83575,880.03
1939,48,784177.38,1609966.81,82947,451.36
1939,49,761037.97,1568374.64,82273,222.15
1939,50,737222.43,1524596.16,81551,113.39
1939,51,713014.42,1478621.1,80779,54.11
1939,52,687609.6,1427859.96,79956,21.38
1939,53,661027.63,1372665.27,79081,7.77
1939,54,633680.02,1314881.22,78153,2.64
1939,55,606555.07,1256982.42,77171,4.01
1939,56,580845.67,1201660.04,76131,NA
1939,57,558249.88,1152302.49,75030,NA
1939,58,538348.42,1108165.6,73867,NA
1939,59,519463.88,1065861.31,72639,NA
1939,60,501032.43,1024460.25,71339,NA
1939,61,482258.4,982412.26,69960,NA
1939,62,463567.29,941043.84,68495,NA
1939,63,445061.97,900510.19,66936,NA
1939,64,426884.08,860809.16,65275,NA
1939,65,408706.94,821310.08,63507,NA
1939,66,389578.11,780407.61,61632,NA
1939,67,368273.5,735975.02,59649,NA
1939,68,345004.37,688376.25,57557,NA
1939,69,321029.51,639832.66,55355,NA
1939,70,296788,590936.93,53045,NA
1939,71,273482.1,543704.49,50628,NA
1939,72,251067.5,497728.69,48103,NA
1939,73,229607.61,453204.81,45473,NA
1939,74,208755.54,409804.41,42737,NA
1939,75,187458.18,365392.8,39887,NA
1939,76,170506.84,330376.58,36955,NA
1939,77,154825.51,297982.15,34003,NA
1939,78,139168.26,266070.36,31062,NA
1939,79,123121.18,233964.16,28145,NA
1939,80,114311.61,213165.81,25347,NA
1939,81,98632.83,182773.73,22679,NA
1939,82,84056.71,154543.04,20077,NA
1939,83,70365.51,128302.72,17563,NA
1939,84,57819.15,104512.88,15160,NA
1939,85,46821.72,83780.8,12903,NA
1939,86,37560.7,66460.9,10823,NA
1939,87,29878.97,52252.99,8941,NA
1939,88,23611.12,40819.7,7275,NA
1939,89,18490.36,31593.68,5836,NA
1939,90,14242.19,24055.19,4621,NA
1939,91,10812.42,18063.18,3613,NA
1939,92,8084.33,13369.95,2792,NA
1939,93,5965.07,9794.33,2133,NA
1939,94,4380.15,7146.87,1612,NA
1939,95,3187.79,5169.53,1190,NA
1939,96,2300.33,3712.94,851,NA
1939,97,1672.59,2679.06,596,NA
1939,98,1229.78,1953.86,409,NA
1939,99,895.16,1422.68,274,NA
1939,100,625.44,992.57,180,NA
1939,101,423.7,663.38,115,NA
1939,102,275.95,426.84,72,NA
1939,103,175.15,268.72,44,NA
1939,104,113.38,173.93,26,NA
1939,105,74.74,114.41,15,NA
1939,106,48.04,72.76,9,NA
1939,107,29.48,44.81,5,NA
1939,108,17.52,27.36,3,NA
1939,109,10.09,15.27,1,NA
1939,110,13.19,17.58,1,NA
1940,0,1013426.01,2067922.39,96512,NA
1940,1,1010255.2,2054965.67,95228,NA
1940,2,1085271.74,2203186.67,94860,NA
1940,3,1061411.98,2151518.07,94664,NA
1940,4,1049732.29,2128512.29,94520,NA
1940,5,1047249.61,2127847.74,94401,NA
1940,6,1021908.77,2072741.89,94297,NA
1940,7,1048632.3,2127136.71,94205,NA
1940,8,1059443.2,2150776.46,94123,NA
1940,9,1075733.69,2184113.88,94048,NA
1940,10,1105107.91,2244618.13,93978,NA
1940,11,1132989.1,2301923.25,93908,NA
1940,12,1159800,2354313.79,93836,1.43
1940,13,1182272.35,2395291.89,93755,175.53
1940,14,1201485.52,2429055.35,93663,3085.96
1940,15,1214961.08,2450196.35,93556,10867.77
1940,16,1227754.26,2470314.55,93432,29036.96
1940,17,1236549.22,2481922.02,93294,57086.76
1940,18,1234087.71,2462592.24,93143,87970.32
1940,19,1222798.8,2427354.92,92980,116331.11
1940,20,1206642.01,2385861.58,92807,138819.19
1940,21,1191036.17,2345592.08,92625,147837.76
1940,22,1177071.19,2310705.24,92433,149164.17
1940,23,1167348.21,2287597.39,92234,149518.18
1940,24,1160877.69,2274719.84,92029,154437.16
1940,25,1156981.24,2267418.47,91819,152163.85
1940,26,1148672.71,2252821.7,91603,138280.45
1940,27,1136876.27,2231934.18,91382,126510.72
1940,28,1120592.28,2202658.02,91153,117857.35
1940,29,1100588.38,2166525.8,90917,112227.06
1940,30,1077444.32,2123992.62,90671,101629.37
1940,31,1055941.78,2085269.67,90415,87900.27
1940,32,1036459.48,2049984.75,90148,77679.58
1940,33,1020149.06,2019900.27,89870,69999.34
1940,34,1006403.59,1993713.13,89580,63742.94
1940,35,995583.02,1973054.92,89277,55503.94
1940,36,982071.31,1947585.32,88961,46556.2
1940,37,966917.14,1919801.91,88629,39322.57
1940,38,949667.49,1888877.48,88280,32993.07
1940,39,930847.24,1855465.02,87912,27109.31
1940,40,910568.56,1821334.72,87521,21830.72
1940,41,891916.57,1788731.98,87106,16491.38
1940,42,875413.79,1760026.58,86666,11271
1940,43,862367.67,1738350.41,86201,7147.46
1940,44,851821.17,1721743.6,85711,4285.01
1940,45,841248.57,1705025.93,85193,2570.01
1940,46,829845.22,1686710.07,84648,1489.66
1940,47,815919.56,1663388.17,84070,775.62
1940,48,797920.09,1632157.97,83456,376.83
1940,49,776690.3,1594498.28,82800,176.64
1940,50,751827.48,1548543.61,82095,96.56
1940,51,728474.9,1505167.6,81341,49.36
1940,52,704297.4,1458781.71,80537,20.7
1940,53,678435.19,1406611.57,79682,7.73
1940,54,651193.95,1349612.84,78776,1.98
1940,55,624063.55,1291004.19,77817,0
1940,56,596455.49,1231838.73,76801,NA
1940,57,570452.41,1175712.39,75721,NA
1940,58,547688.45,1125931.7,74574,NA
1940,59,527535.67,1081309.01,73356,NA
1940,60,510623.96,1043645.72,72068,NA
1940,61,492071.49,1001924.74,70703,NA
1940,62,473245.96,959742.24,69251,NA
1940,63,454747.39,918655.37,67702,NA
1940,64,436668.96,878776.58,66050,NA
1940,65,418621.58,839383.56,64289,NA
1940,66,400760.32,800594.38,62417,NA
1940,67,381450.29,759529.05,60437,NA
1940,68,359493.37,714204.45,58346,NA
1940,69,335356.36,665405.03,56131,NA
1940,70,308390.68,611584.31,53780,NA
1940,71,283461,561659.46,51291,NA
1940,72,259778.7,513985.8,48681,NA
1940,73,237343.73,468149.69,45970,NA
1940,74,216088.95,424127.6,43177,NA
1940,75,195056.79,379756.48,40319,NA
1940,76,175119.07,338824.21,37403,NA
1940,77,156884.56,301482.71,34445,NA
1940,78,139749.98,266571.57,31464,NA
1940,79,123207.71,233266.41,28469,NA
1940,80,118366.23,219642.25,25601,NA
1940,81,102193.16,188614.56,22872,NA
1940,82,87156.3,159782.13,20182,NA
1940,83,73360.81,133358.6,17578,NA
1940,84,60588.95,109172.95,15105,NA
1940,85,49060.44,87599.18,12804,NA
1940,86,39170,69230.36,10699,NA
1940,87,30940.36,54068.45,8804,NA
1940,88,24224.83,41838.17,7128,NA
1940,89,18858,32202.15,5679,NA
1940,90,14553,24560.24,4458,NA
1940,91,11077.25,18484.7,3451,NA
1940,92,8301.75,13716.02,2635,NA
1940,93,6128.77,10044.36,1986,NA
1940,94,4465.48,7288.55,1477,NA
1940,95,3234.9,5257.2,1073,NA
1940,96,2335.18,3775.99,756,NA
1940,97,1675.02,2700.41,521,NA
1940,98,1221.68,1957.44,351,NA
1940,99,900.33,1433.03,231,NA
1940,100,626.56,997.58,148,NA
1940,101,420.24,665.75,93,NA
1940,102,279.65,437.75,57,NA
1940,103,178.76,276.63,34,NA
1940,104,111.66,171.04,20,NA
1940,105,71.89,109.53,11,NA
1940,106,47.1,71.56,6,NA
1940,107,29.79,44.95,3,NA
1940,108,17.99,27.37,2,NA
1940,109,10.42,16.61,1,NA
1940,110,13.67,18.94,1,NA
1941,0,1064191.42,2178338.13,96556,NA
1941,1,1032294.92,2098621.95,95307,NA
1941,2,1100910.89,2235420.52,94949,NA
1941,3,1097069.99,2224218.04,94760,NA
1941,4,1063814.26,2155132.17,94619,NA
1941,5,1058005.76,2150131.49,94506,NA
1941,6,1042542.15,2115426.09,94409,NA
1941,7,1013984.33,2053959.14,94320,NA
1941,8,1035129.75,2098842.05,94240,NA
1941,9,1042929.91,2117138.22,94168,NA
1941,10,1081227.09,2199594.32,94101,NA
1941,11,1112678.55,2261998.83,94036,NA
1941,12,1141281.69,2319556.22,93969,1.48
1941,13,1168305.74,2370430.35,93895,184.01
1941,14,1192535.74,2412831.28,93811,3252.81
1941,15,1205065.57,2427570.47,93711,11437.78
1941,16,1214489.83,2442998.16,93596,30298.11
1941,17,1225370.36,2459207.3,93467,59405.82
1941,18,1231494.25,2449889.21,93325,92219.96
1941,19,1227977.42,2428330.87,93172,123812.07
1941,20,1213357.63,2393253.45,93008,150143.42
1941,21,1200602.11,2355970.89,92835,161392.04
1941,22,1186933.46,2319057.08,92653,163524.79
1941,23,1174407.83,2286999.55,92464,163412.15
1941,24,1165436.8,2267428.64,92269,167370.33
1941,25,1165362.88,2265807.07,92070,164150.34
1941,26,1158840.14,2256733.55,91868,148464.87
1941,27,1149134.68,2241946.34,91662,135302.85
1941,28,1136219.02,2220908.07,91449,125832.92
1941,29,1119180.92,2191372.57,91228,119699.59
1941,30,1094185.02,2146117.22,90997,107694.87
1941,31,1072024.44,2105798.64,90755,92629.17
1941,32,1051229.57,2068756.72,90502,81401.59
1941,33,1032835.72,2036082.99,90238,72911.72
1941,34,1017524.63,2008630.72,89964,66024.84
1941,35,1009717.01,1994008.57,89680,57483.75
1941,36,997600.57,1971731.46,89386,48081.75
1941,37,983208.62,1945449.33,89078,40406.97
1941,38,967064.33,1916694.64,88753,33698.4
1941,39,948983.16,1884770.43,88408,27485.34
1941,40,927303.59,1849398.52,88038,21791.02
1941,41,908621.82,1817700.77,87641,16310.26
1941,42,890639.86,1785873.11,87217,11103.95
1941,43,874353.69,1757038.65,86766,7018.5
1941,44,861087.57,1734546.81,86287,4193.37
1941,45,850555.76,1717590.25,85782,2544.52
1941,46,838479.85,1698520.65,85250,1442.54
1941,47,826078.04,1678457.27,84688,706.64
1941,48,811430.53,1653825,84091,318.27
1941,49,793156.52,1622044.94,83455,137.96
1941,50,766106.96,1571695.98,82771,72.62
1941,51,741217.42,1524541.98,82036,37.92
1941,52,717766.51,1480264.62,81250,17
1941,53,693305.17,1432700.73,80416,6.84
1941,54,667147.01,1379501.62,79533,1.83
1941,55,640750.14,1321710.99,78600,0
1941,56,613560.37,1263158.75,77613,NA
1941,57,585912.17,1204013.41,76565,NA
1941,58,559940.79,1148183.36,75447,NA
1941,59,537073.32,1098444.64,74256,NA
1941,60,521963.42,1065336.23,72997,NA
1941,61,505204.23,1027746.7,71669,NA
1941,62,486500.86,985619.01,70261,NA
1941,63,467407.16,942778.72,68759,NA
1941,64,448601.78,900917.47,67156,NA
1941,65,429769.03,859870.84,65443,NA
1941,66,411275.62,820081.61,63620,NA
1941,67,392828.2,780475.01,61693,NA
1941,68,372692.9,738242.89,59665,NA
1941,69,349977.7,691879.26,57528,NA
1941,70,320644.09,633808.78,55256,NA
1941,71,293195.47,578851.24,52837,NA
1941,72,268078.79,528589.7,50288,NA
1941,73,244649.62,481435.86,47635,NA
1941,74,222805.7,436815.96,44901,NA
1941,75,203042.66,394350.97,42117,NA
1941,76,181901.86,350680.3,39283,NA
1941,77,161005.7,308370.03,36377,NA
1941,78,142329.79,270656.34,33399,NA
1941,79,125109.76,236079.87,30364,NA
1941,80,121559.86,224513.23,27437,NA
1941,81,106076.28,194701.56,24649,NA
1941,82,90446.77,165027.9,21885,NA
1941,83,76145.4,137908.12,19184,NA
1941,84,63277.31,113555.87,16609,NA
1941,85,51577.6,91699.44,14214,NA
1941,86,41230.12,72644.3,12020,NA
1941,87,32432.96,56563.81,10026,NA
1941,88,25213.56,43473.46,8237,NA
1941,89,19425.26,33097.96,6662,NA
1941,90,14883.58,25069.25,5308,NA
1941,91,11353.02,18897.94,4174,NA
1941,92,8534.59,14053.81,3246,NA
1941,93,6319.73,10318.44,2498,NA
1941,94,4610.73,7482.02,1903,NA
1941,95,3311.53,5359.98,1419,NA
1941,96,2383.08,3842.38,1026,NA
1941,97,1717.42,2755.56,728,NA
1941,98,1235,1978.91,506,NA
1941,99,903.09,1439.42,344,NA
1941,100,635.29,1004.23,229,NA
1941,101,421.3,664.17,149,NA
1941,102,277.76,435.39,95,NA
1941,103,181.52,281.27,59,NA
1941,104,113.85,174.21,36,NA
1941,105,70.03,105.39,21,NA
1941,106,45.19,66.82,12,NA
1941,107,29.64,43.61,7,NA
1941,108,18.5,27.11,4,NA
1941,109,11.02,16.37,2,NA
1941,110,14.71,21.1,2,NA
1942,0,1146455.46,2351176.04,96759,NA
1942,1,1086473.48,2209868.15,95683,NA
1942,2,1122949.79,2278585.28,95382,NA
1942,3,1117226.69,2266844.14,95215,NA
1942,4,1099052.48,2229647.87,95083,NA
1942,5,1065490.47,2161316.26,94975,NA
1942,6,1045454.49,2120805.58,94884,NA
1942,7,1027525.88,2080035.5,94806,NA
1942,8,998844.1,2018890.29,94737,NA
1942,9,1019588.87,2064929.17,94675,NA
1942,10,1056084.62,2154635.77,94618,NA
1942,11,1091540.79,2225723.25,94563,NA
1942,12,1123842.97,2288957.5,94505,1.57
1942,13,1152974.47,2346191.05,94440,191.29
1942,14,1181133.09,2396375.38,94366,3378.74
1942,15,1198366.49,2409353.12,94280,12075.66
1942,16,1204226.47,2415953.41,94180,31999.35
1942,17,1211014.08,2427167.4,94066,62858.96
1942,18,1219286.26,2388467.66,93939,98808.85
1942,19,1223440.1,2366325.6,93801,136107.77
1942,20,1212876.22,2342004.69,93650,169285.99
1942,21,1204714.22,2314581.77,93488,185522.42
1942,22,1194456.84,2282904.21,93316,190344.52
1942,23,1183066.41,2255257.34,93137,190645.3
1942,24,1172193.02,2234634.63,92952,193318.46
1942,25,1173765.71,2237418.46,92765,187723.55
1942,26,1168161.55,2234891.06,92575,168431.01
1942,27,1159837.4,2228641.92,92383,152478.23
1942,28,1148741.44,2215665.46,92186,141175.96
1942,29,1134923.52,2195404.47,91982,134118.45
1942,30,1109258.94,2152579.25,91769,119922.77
1942,31,1087284.01,2113454.93,91545,102468.85
1942,32,1066111.32,2076460.23,91310,89488.42
1942,33,1046519.14,2043214.77,91062,79633.37
1942,34,1029381.25,2014832.8,90800,71592.15
1942,35,1023028.26,2004356.71,90527,62170.86
1942,36,1012694.93,1987575.31,90240,51799.42
1942,37,999385.18,1964761.65,89938,43167.46
1942,38,983753.72,1937963.75,89620,35575.42
1942,39,966423.32,1908648.96,89282,28632.62
1942,40,942800.21,1871309.78,88923,22439.09
1942,41,923932.13,1841285.87,88539,16598.22
1942,42,906448.6,1811940.53,88132,11082.94
1942,43,889286.52,1781487.75,87700,6844.68
1942,44,873415.92,1753154.52,87242,3997.59
1942,45,863518.3,1736167.85,86759,2376.19
1942,46,850745.71,1716178,86249,1361.28
1942,47,837693.7,1695684.76,85708,704.28
1942,48,824358.53,1674120.96,85133,342.95
1942,49,808904.75,1648067.7,84517,162.06
1942,50,781999.06,1598808.5,83852,90.25
1942,51,754452.26,1545516.54,83132,47.53
1942,52,729536.13,1497508.41,82358,21
1942,53,705817.47,1451968.93,81534,8.29
1942,54,681098.03,1403397.12,80664,2.2
1942,55,655259.28,1347346.42,79748,0
1942,56,629023.53,1290714.71,78781,NA
1942,57,601884.47,1232532.75,77754,NA
1942,58,574384.22,1174010.73,76657,NA
1942,59,548568.16,1118825.64,75479,NA
1942,60,532836.88,1084973.76,74224,NA
1942,61,518652.45,1053185.21,72898,NA
1942,62,501634.65,1014890.91,71494,NA
1942,63,482641.47,972061.52,70003,NA
1942,64,462982.49,928002.31,68415,NA
1942,65,443236.43,884605.37,66723,NA
1942,66,422932.27,841724.67,64925,NA
1942,67,403684.17,800795.33,63021,NA
1942,68,384293.68,759776.36,61015,NA
1942,69,363248.61,716196.57,58904,NA
1942,70,333884.94,658332.35,56657,NA
1942,71,303912.96,598273.96,54248,NA
1942,72,276476.32,543218.3,51689,NA
1942,73,251562.22,493295.14,49011,NA
1942,74,228745.23,447358.61,46248,NA
1942,75,209187.49,405289.84,43444,NA
1942,76,189502.9,363917.07,40620,NA
1942,77,167956.71,320212.05,37743,NA
1942,78,147102.43,278626.45,34780,NA
1942,79,129035.25,242676.51,31736,NA
1942,80,123582.48,227605.33,28767,NA
1942,81,109426.37,199903.63,25927,NA
1942,82,94438.18,171339.25,23130,NA
1942,83,79505.65,143292.09,20393,NA
1942,84,66102.82,118178.01,17757,NA
1942,85,54287.64,96109.52,15286,NA
1942,86,43757.65,76743.84,13011,NA
1942,87,34498.72,59964.53,10929,NA
1942,88,26713.45,45957.88,9038,NA
1942,89,20429.29,34739.35,7352,NA
1942,90,15479.92,26001.25,5888,NA
1942,91,11726.21,19473.66,4656,NA
1942,92,8861.17,14553.12,3648,NA
1942,93,6605.43,10748.45,2841,NA
1942,94,4850.42,7841.24,2198,NA
1942,95,3496.27,5620.48,1662,NA
1942,96,2487.65,3989.5,1215,NA
1942,97,1783.7,2848.34,872,NA
1942,98,1288.74,2048.47,612,NA
1942,99,923.22,1469.31,421,NA
1942,100,644,1022.49,284,NA
1942,101,432.4,681.87,187,NA
1942,102,281.81,443.47,120,NA
1942,103,182.48,285.65,76,NA
1942,104,116.9,181.34,47,NA
1942,105,71.72,109.91,28,NA
1942,106,43.44,64.95,16,NA
1942,107,28.41,41.03,9,NA
1942,108,18.84,27.06,5,NA
1942,109,11.61,16.72,3,NA
1942,110,16.41,24,3,NA
1943,0,1282521.46,2630053.67,96940,NA
1943,1,1168354.92,2380047.26,95966,NA
1943,2,1182109.06,2399649.27,95653,NA
1943,3,1140459.24,2313270.39,95477,NA
1943,4,1115414.82,2266503.09,95344,NA
1943,5,1087200.15,2205416.85,95235,NA
1943,6,1053070.04,2133471.5,95140,NA
1943,7,1032457.04,2091056.55,95054,NA
1943,8,1014493.82,2048956.88,94976,NA
1943,9,986432.6,1992804.87,94904,NA
1943,10,1040126.31,2120570.3,94837,NA
1943,11,1066160.34,2178216.59,94773,NA
1943,12,1102702.31,2249867.58,94708,1.62
1943,13,1135844.91,2313752.14,94639,200.81
1943,14,1165502.87,2370479.31,94562,3540.44
1943,15,1187171.88,2392954.67,94473,12556.25
1943,16,1195826.46,2396529.22,94371,32955.57
1943,17,1199991.59,2402738.67,94256,63904.76
1943,18,1204258.92,2265269.51,94128,99139.9
1943,19,1209989.45,2200221.66,93989,135532.84
1943,20,1205048.22,2182737.29,93839,167950.12
1943,21,1204506.79,2185217.11,93680,184468.82
1943,22,1198941.19,2174673.41,93512,190033.19
1943,23,1191264.66,2163084.35,93338,191946.31
1943,24,1182260.97,2157302.87,93159,197076.52
1943,25,1184249.81,2171399.11,92978,193713.08
1943,26,1176453.06,2170238.45,92794,175126.02
1943,27,1168603.64,2170952.83,92607,160235.66
1943,28,1158651.4,2167310.97,92414,150112.27
1943,29,1146371.24,2156398.4,92214,144352.76
1943,30,1121061.93,2121218.41,92002,130426.82
1943,31,1100932.47,2091348.9,91779,112631.41
1943,32,1080394.71,2059779.19,91542,99205.08
1943,33,1060288.08,2029449.52,91292,88816.1
1943,34,1041934.01,2002805.55,91027,80134.86
1943,35,1035621.63,1995190.34,90749,69873.12
1943,36,1026043.44,1984117.47,90458,58423.46
1943,37,1014630.79,1969468.62,90152,48766.88
1943,38,1000208.47,1948665.14,89830,40104.78
1943,39,983407.49,1924119.51,89491,32092.44
1943,40,958225.78,1888216.28,89131,25155.3
1943,41,937899.1,1859412.94,88747,18417.88
1943,42,920350.17,1833617.16,88341,11916.48
1943,43,904025.78,1807233.99,87910,7066.79
1943,44,887644.48,1777960.05,87452,3953.8
1943,45,877630.47,1758350.6,86968,2358.2
1943,46,864637.74,1736611.01,86456,1352.47
1943,47,850660.03,1714471.53,85910,669.37
1943,48,836626.92,1692370.85,85326,306.77
1943,49,822366.12,1669367.91,84700,132.74
1943,50,797379.05,1625105.56,84024,59.45
1943,51,769503.78,1571183.03,83290,34.38
1943,52,742239.31,1517775.22,82497,23.28
1943,53,717309.99,1468974.51,81647,18.82
1943,54,693328.51,1422218.62,80745,17.3
1943,55,668474.05,1369389.69,79792,55.08
1943,56,642669.94,1314877.66,78783,NA
1943,57,616423.14,1258570.25,77712,NA
1943,58,589331.94,1200736.9,76572,NA
1943,59,562012.55,1142844.1,75354,NA
1943,60,543623.47,1104087.54,74061,NA
1943,61,530411.56,1074357.25,72702,NA
1943,62,515730.15,1041350.11,71275,NA
1943,63,498396.42,1002279.2,69769,NA
1943,64,479077.03,958695.45,68170,NA
