"Year","Cohort","x","B","PY"
2010,1961,49,9,29898.02
2010,1962,47,8,28983.55
2010,1962,48,6,30983.24
2010,1963,46,26,30342.47
2010,1963,47,19,32079.73
2010,1964,45,54,33023.06
2010,1964,46,33,34459.47
2010,1965,44,114,32337.42
2010,1965,45,82,35001.91
2010,1966,43,192,32661.82
2010,1966,44,137,34472.18
2010,1967,42,298,31660.57
2010,1967,43,235,34941.79
2010,1968,41,519,30426.23
2010,1968,42,474,33263.25
2010,1969,40,744,29025.28
2010,1969,41,642,31785.19
2010,1970,39,1143,30080.43
2010,1970,40,946,31825.39
2010,1971,38,1504,30507.17
2010,1971,39,1454,32793.63
2010,1972,37,1992,30552.34
2010,1972,38,1767,32659.13
2010,1973,36,2424,29737.7
2010,1973,37,2218,32315.24
2010,1974,35,2937,29968.67
2010,1974,36,2942,32650.26
2010,1975,34,3283,28220.52
2010,1975,35,3237,31652.71
2010,1976,33,3594,27215.61
2010,1976,34,3525,30055.22
2010,1977,32,3989,26718.23
2010,1977,33,3750,29451.14
2010,1978,31,4092,26325.16
2010,1978,32,4071,28909.04
2010,1979,30,4042,26930.62
2010,1979,31,4451,29715.7
2010,1980,29,4166,27272.09
2010,1980,30,4375,30598.09
2010,1981,28,3753,26501.16
2010,1981,29,4053,29498.88
2010,1982,27,3390,26362.4
2010,1982,28,3643,29371.94
2010,1983,26,2950,26163.91
2010,1983,27,3200,29028.6
2010,1984,25,2640,26603.44
2010,1984,26,2884,29361.02
2010,1985,24,2302,27290.06
2010,1985,25,2532,30234.52
2010,1986,23,1898,27733.43
2010,1986,24,2222,30800.86
2010,1987,22,1490,28129.31
2010,1987,23,1836,30901.28
2010,1988,21,1252,29307.25
2010,1988,22,1505,31946.27
2010,1989,20,928,30096.17
2010,1989,21,1149,32230.41
2010,1990,19,551,31506.32
2010,1990,20,803,34105.45
2010,1991,18,271,30662.06
2010,1991,19,449,33855.43
2010,1992,17,121,29776.99
2010,1992,18,203,33346.42
2010,1993,16,54,28702.31
2010,1993,17,105,31851.96
2010,1994,15,17,27469.75
2010,1994,16,38,30486.68
2010,1995,14,3,25215.85
2010,1995,15,6,28055.2
2010,1996,13,0,23834.5
2010,1996,14,4,25892.01
2010,1997,12,0,22475.58
2010,1997,13,0,24756.81
2010,1998,12,0,24011.33
2011,NA,12,1,0
2011,NA,55,0,0
2011,1955,55,0,28041.6
2011,1956,54,0,28223.2
2011,1956,55,0,29716.47
2011,1957,53,0,28452.09
2011,1957,54,0,29985.91
2011,1958,52,2,27897.22
2011,1958,53,2,29551.64
2011,1959,51,0,27857.45
2011,1959,52,0,29748.87
2011,1960,50,6,27944.5
2011,1960,51,3,29702.47
2011,1961,49,5,28191.98
2011,1961,50,5,29901.63
2011,1962,48,2,29021.76
2011,1962,49,5,31041.59
2011,1963,47,7,30385.27
2011,1963,48,8,32115.16
2011,1964,46,21,33097.53
2011,1964,47,14,34489.57
2011,1965,45,37,32395.09
2011,1965,46,40,35068.9
2011,1966,44,95,32717.82
2011,1966,45,84,34571.2
2011,1967,43,202,31747.21
2011,1967,44,124,35035.05
2011,1968,42,262,30549.75
2011,1968,43,229,33375.85
2011,1969,41,493,29111.81
2011,1969,42,436,31934.99
2011,1970,40,786,30224.61
2011,1970,41,655,31965.41
2011,1971,39,1134,30659.37
2011,1971,40,1044,32930.07
2011,1972,38,1471,30708.87
2011,1972,39,1348,32802.93
2011,1973,37,2014,29883.76
2011,1973,38,1708,32512.67
2011,1974,36,2456,30147.74
2011,1974,37,2288,32860.83
2011,1975,35,2698,28427.29
2011,1975,36,2784,31869.77
2011,1976,34,3150,27431.78
2011,1976,35,2928,30278.47
2011,1977,33,3478,26905.86
2011,1977,34,3444,29718.7
2011,1978,32,3663,26580.96
2011,1978,33,3669,29145.04
2011,1979,31,3924,27221.3
2011,1979,32,3931,30001.18
2011,1980,30,4074,27607.91
2011,1980,31,4335,30901.94
2011,1981,29,3780,26858.12
2011,1981,30,3906,29830.74
2011,1982,28,3577,26783.06
2011,1982,29,3850,29758.99
2011,1983,27,3174,26616.4
2011,1983,28,3578,29405.77
2011,1984,26,2821,27123.98
2011,1984,27,3237,29716.57
2011,1985,25,2574,27822.48
2011,1985,26,2910,30660.52
2011,1986,24,2294,28323.14
2011,1986,25,2486,31208.77
2011,1987,23,1826,28725.72
2011,1987,24,2272,31387.39
2011,1988,22,1532,29791.73
2011,1988,23,1814,32386.1
2011,1989,21,1153,30417.59
2011,1989,22,1407,32581.28
2011,1990,20,867,31772.55
2011,1990,21,1126,34323.93
2011,1991,19,519,30902.57
2011,1991,20,716,34081.28
2011,1992,18,275,30038.58
2011,1992,19,445,33568.43
2011,1993,17,119,28893.04
2011,1993,18,169,32097.88
2011,1994,16,60,27643.32
2011,1994,17,80,30697.51
2011,1995,15,13,25357.8
2011,1995,16,33,28271.61
2011,1996,14,3,23971.99
2011,1996,15,7,26082.06
2011,1997,13,1,22610.19
2011,1997,14,1,24889.57
2011,1998,12,0,22488.67
2011,1998,13,0,24175.54
2011,1999,12,0,24022.2
2012,NA,12,0,0
2012,NA,55,3,0
2012,1956,55,0,28192.53
2012,1957,54,3,28416.09
2012,1957,55,0,29952.54
2012,1958,53,0,27892.36
2012,1958,54,0,29530.03
2012,1959,52,2,27852.13
2012,1959,53,2,29738.02
2012,1960,51,0,27959.53
2012,1960,52,1,29714.32
2012,1961,50,6,28195.37
2012,1961,51,1,29916.04
2012,1962,49,6,29076.41
2012,1962,50,4,31040.55
2012,1963,48,12,30418.84
2012,1963,49,9,32155.22
2012,1964,47,12,33126.43
2012,1964,48,13,34516.09
2012,1965,46,25,32457.1
2012,1965,47,22,35123.43
2012,1966,45,42,32811.8
2012,1966,46,45,34639.44
2012,1967,44,110,31831.95
2012,1967,45,92,35117.31
2012,1968,43,197,30653.15
2012,1968,44,133,33478.01
2012,1969,42,337,29249.01
2012,1969,43,232,32060.78
2012,1970,41,486,30357.59
2012,1970,42,429,32094.15
2012,1971,40,805,30786.93
2012,1971,41,699,33076.85
2012,1972,39,1144,30844.07
2012,1972,40,985,32970.43
2012,1973,38,1533,30066.33
2012,1973,39,1386,32694.51
2012,1974,37,1817,30342.17
2012,1974,38,1851,33077.12
2012,1975,36,2245,28622.23
2012,1975,37,2217,32058.9
2012,1976,35,2657,27635.53
2012,1976,36,2640,30517.4
2012,1977,34,3119,27150.3
2012,1977,35,3062,29952.82
2012,1978,33,3442,26797.96
2012,1978,34,3453,29442.52
2012,1979,32,3727,27482.82
2012,1979,33,3733,30316.41
2012,1980,31,4086,27882.06
2012,1980,32,4230,31212.62
2012,1981,30,3988,27160.26
2012,1981,31,4363,30147.41
2012,1982,29,3822,27136.01
2012,1982,30,4178,30168.02
2012,1983,28,3553,26962.23
2012,1983,29,3749,29795.98
2012,1984,27,3282,27452.43
2012,1984,28,3620,30099.66
2012,1985,26,3001,28214.48
2012,1985,27,3369,31078.18
2012,1986,25,2741,28698.23
2012,1986,26,3113,31710.45
2012,1987,24,2331,29177.61
2012,1987,25,2619,31942.95
2012,1988,23,1993,30201.9
2012,1988,24,2291,32959.95
2012,1989,22,1493,30748.72
2012,1989,23,1832,33156.97
2012,1990,21,1181,31976.07
2012,1990,22,1531,34800.73
2012,1991,20,781,31108.72
2012,1991,21,1089,34409.07
2012,1992,19,462,30238.57
2012,1992,20,700,33877.77
2012,1993,18,228,29116.12
2012,1993,19,362,32361.63
2012,1994,17,123,27834.49
2012,1994,18,159,30994.87
2012,1995,16,44,25553.39
2012,1995,17,73,28537.91
2012,1996,15,12,24147.94
2012,1996,16,28,26330.78
2012,1997,14,3,22731.43
2012,1997,15,6,25077.2
2012,1998,13,1,22642.46
2012,1998,14,1,24373.31
2012,1999,12,0,22575.8
2012,1999,13,0,24208.82
2012,2000,12,0,24484.28
2013,NA,12,0,0
2013,NA,55,4,0
2013,1957,55,0,28384.46
2013,1958,54,0,27871.97
2013,1958,55,0,29509.45
2013,1959,53,1,27841.98
2013,1959,54,0,29707.03
2013,1960,52,3,27970.68
2013,1960,53,1,29721.01
2013,1961,51,2,28208.96
2013,1961,52,1,29933.54
2013,1962,50,6,29075.45
2013,1962,51,0,31055.01
2013,1963,49,6,30456.78
2013,1963,50,5,32205.55
2013,1964,48,9,33151.91
2013,1964,49,9,34576.79
2013,1965,47,15,32507.57
2013,1965,48,17,35194.06
2013,1966,46,31,32876.56
2013,1966,47,20,34719.99
2013,1967,45,43,31906.69
2013,1967,46,32,35206.38
2013,1968,44,94,30746.99
2013,1968,45,75,33620.84
2013,1969,43,159,29364.22
2013,1969,44,119,32197.01
2013,1970,42,342,30479.85
2013,1970,43,262,32265.97
2013,1971,41,556,30924.15
2013,1971,42,398,33231.89
2013,1972,40,830,31001.57
2013,1972,41,647,33164.21
2013,1973,39,1162,30234.49
2013,1973,40,1020,32869.6
2013,1974,38,1559,30541.88
2013,1974,39,1409,33289.77
2013,1975,37,1891,28792.1
2013,1975,38,1742,32297.04
2013,1976,36,2288,27853.6
2013,1976,37,2180,30747.96
2013,1977,35,2600,27364.18
2013,1977,36,2527,30209.41
2013,1978,34,3127,27071.48
2013,1978,35,2891,29735.31
2013,1979,33,3526,27771.59
2013,1979,34,3511,30592.5
2013,1980,32,3943,28162.38
2013,1980,33,3962,31583.23
2013,1981,31,3956,27448.59
2013,1981,32,4266,30466.18
2013,1982,30,4057,27508.98
2013,1982,31,4200,30501.2
2013,1983,29,3820,27320.02
2013,1983,30,4117,30162.2
2013,1984,28,3663,27806.34
2013,1984,29,3913,30553.45
2013,1985,27,3379,28598.82
2013,1985,28,3842,31468.24
2013,1986,26,3031,29159.55
2013,1986,27,3395,32220.46
2013,1987,25,2682,29694.05
2013,1987,26,3174,32458.08
2013,1988,24,2356,30737.05
2013,1988,25,2709,33535.35
2013,1989,23,1946,31292.03
2013,1989,24,2257,33739.86
2013,1990,22,1584,32420.27
2013,1990,23,1872,35336.04
2013,1991,21,1132,31407.93
2013,1991,22,1371,34858.68
2013,1992,20,735,30517.23
2013,1992,21,1060,34218.68
2013,1993,19,471,29355.37
2013,1993,20,623,32717.14
2013,1994,18,182,28104.13
2013,1994,19,324,31316.89
2013,1995,17,103,25794.09
2013,1995,18,177,28911.36
2013,1996,16,41,24378.22
2013,1996,17,71,26706.72
2013,1997,15,17,22902.8
2013,1997,16,29,25481.22
2013,1998,14,1,22827.69
2013,1998,15,9,24730.12
2013,1999,13,1,22751.18
2013,1999,14,1,24533.6
2013,2000,12,0,23376.72
2013,2000,13,1,24807.08
2013,2001,12,0,25107.99
2014,NA,12,0,0
2014,NA,55,0,0
2014,1958,55,0,27852.55
2014,1959,54,0,27812.97
2014,1959,55,0,29698.25
2014,1960,53,0,27976.99
2014,1960,54,0,29712.77
2014,1961,52,2,28225.46
2014,1961,53,2,29961.33
2014,1962,51,1,29088.99
2014,1962,52,2,31061.21
2014,1963,50,2,30504.45
2014,1963,51,0,32246.12
2014,1964,49,4,33210.21
2014,1964,50,14,34647.69
2014,1965,48,6,32572.94
2014,1965,49,4,35268.33
2014,1966,47,20,32953.01
2014,1966,48,12,34768.22
2014,1967,46,24,31987.62
2014,1967,47,28,35282.88
2014,1968,45,63,30878.16
2014,1968,46,40,33733.43
2014,1969,44,93,29488.99
2014,1969,45,62,32323.84
2014,1970,43,206,30643.03
2014,1970,44,142,32401.89
2014,1971,42,315,31069.11
2014,1971,43,283,33389.52
2014,1972,41,509,31183.79
2014,1972,42,435,33358.52
2014,1973,40,877,30396.4
2014,1973,41,727,33048.84
2014,1974,39,1168,30738.23
2014,1974,40,1076,33500.34
2014,1975,38,1478,29005.96
2014,1975,39,1371,32537.28
2014,1976,37,1834,28064.04
2014,1976,38,1702,30996.82
2014,1977,36,2170,27598.59
2014,1977,37,2086,30505.71
2014,1978,35,2697,27340.69
2014,1978,36,2496,30036.96
2014,1979,34,3128,28024.5
2014,1979,35,3001,30887.38
2014,1980,33,3645,28496.77
2014,1980,34,3730,31950.68
2014,1981,32,3721,27738.82
2014,1981,33,3925,30845.67
2014,1982,31,3925,27812.8
2014,1982,32,4176,30880.42
2014,1983,30,3970,27655.8
2014,1983,31,4206,30577.97
2014,1984,29,4085,28225.55
2014,1984,30,4250,31008.8
2014,1985,28,3808,28957.76
2014,1985,29,4086,31952.03
2014,1986,27,3574,29628.54
2014,1986,28,3947,32719.53
2014,1987,26,3303,30172.92
2014,1987,27,3525,32969.07
2014,1988,25,2909,31273.65
2014,1988,26,3421,34143.35
2014,1989,24,2459,31842.14
2014,1989,25,2767,34342.82
2014,1990,23,1995,32918.96
2014,1990,24,2382,36020.45
2014,1991,22,1505,31818.32
2014,1991,23,1836,35440.03
2014,1992,21,992,30824.32
2014,1992,22,1304,34717.42
2014,1993,20,668,29677.86
2014,1993,21,870,33064.27
2014,1994,19,407,28396.11
2014,1994,20,543,31746.42
2014,1995,18,203,26131.64
2014,1995,19,306,29294.8
2014,1996,17,88,24726.28
2014,1996,18,156,27081.62
2014,1997,16,29,23271.78
2014,1997,17,60,25841.33
2014,1998,15,12,23161.88
2014,1998,16,24,25109.66
2014,1999,14,3,23056.4
2014,1999,15,10,24839.81
2014,2000,13,1,23684.92
2014,2000,14,1,25106.86
2014,2001,12,0,23541.01
2014,2001,13,0,25391.85
2014,2002,12,0,26323.08
2015,NA,12,0,0
2015,NA,55,1,0
2015,1959,55,0,27804.75
2015,1960,54,1,27969.23
2015,1960,55,0,29711.74
2015,1961,53,2,28251.67
2015,1961,54,0,29954.12
2015,1962,52,6,29094.79
2015,1962,53,0,31089.61
2015,1963,51,2,30542.88
2015,1963,52,3,32271.8
2015,1964,50,1,33278.31
2015,1964,51,5,34681.36
2015,1965,49,8,32641.67
2015,1965,50,6,35343.11
2015,1966,48,8,32998.78
2015,1966,49,12,34837.48
2015,1967,47,17,32057.12
2015,1967,48,11,35398.15
2015,1968,46,30,30981.57
2015,1968,47,18,33836.12
2015,1969,45,48,29605.16
2015,1969,46,45,32464.77
2015,1970,44,94,30772.11
2015,1970,45,81,32542.93
2015,1971,43,169,31216.48
2015,1971,44,143,33571.44
2015,1972,42,328,31366.48
2015,1972,43,263,33543.54
2015,1973,41,522,30562.16
2015,1973,42,474,33250.94
2015,1974,40,843.01,30932.66
2015,1974,41,698.01,33729.11
2015,1975,39,994.01,29221.72
2015,1975,40,1010.01,32749.07
2015,1976,38,1416.01,28291.18
2015,1976,39,1370.01,31223.72
2015,1977,37,1747.02,27869.29
2015,1977,38,1771.02,30751.33
2015,1978,36,2186.02,27618.04
2015,1978,37,2024.02,30296.92
2015,1979,35,2668.02,28294.62
2015,1979,36,2619.02,31188.52
2015,1980,34,3200.03,28828.32
2015,1980,35,3251.03,32291.33
2015,1981,33,3343.03,28084.33
2015,1981,34,3570.03,31156.58
2015,1982,32,3707.03,28158.58
2015,1982,33,3773.03,31247.07
2015,1983,31,3928.03,28037.03
2015,1983,32,4049.04,30934.28
2015,1984,30,4058.04,28646.2
2015,1984,31,4221.04,31333.15
2015,1985,29,3995.03,29402.97
2015,1985,30,4424.04,32404.59
2015,1986,28,4032.04,30087.47
2015,1986,29,4269.04,33121.71
2015,1987,27,3528.03,30647.93
2015,1987,28,3997.03,33443.26
2015,1988,26,3374.03,31840.65
2015,1988,27,3832.03,34614.23
2015,1989,25,2978.03,32411.18
2015,1989,26,3429.03,34868.61
2015,1990,24,2496.02,33556.55
2015,1990,25,3091.03,36575.43
2015,1991,23,1915.02,32348.97
2015,1991,24,2287.02,36060.59
2015,1992,22,1441.01,31273.58
2015,1992,23,1700.01,35322.95
2015,1993,21,905.01,29992.73
2015,1993,22,1276.01,33609.6
2015,1994,20,587.01,28785.58
2015,1994,21,854.01,32204.27
2015,1995,19,343,26478.2
2015,1995,20,587.01,29744.93
2015,1996,18,159,25073.38
2015,1996,19,276,27460.67
2015,1997,17,82,23600.67
2015,1997,18,128,26313.82
2015,1998,16,35,23517.34
2015,1998,17,67,25531.02
2015,1999,15,10,23344.19
2015,1999,16,20,25257.9
2015,2000,14,2,23971.14
2015,2000,15,4,25466.5
2015,2001,13,0,23807.15
2015,2001,14,2,25693.26
2015,2002,12,0,25126.92
2015,2002,13,0,26649.49
2015,2003,12,0,27211.7
2016,NA,12,1,0
2016,NA,55,0,0
2016,1960,55,0,27968.26
2016,1961,54,0,28244.88
2016,1961,55,0,29983.98
2016,1962,53,0,29121.39
2016,1962,54,0,31160.34
2016,1963,52,0,30567.2
2016,1963,53,1,32334.97
2016,1964,51,1,33310.64
2016,1964,52,2,34761.95
2016,1965,50,9,32710.89
2016,1965,51,2,35446.98
2016,1966,49,4,33064.52
2016,1966,50,6,34941.12
2016,1967,48,13,32161.85
2016,1967,49,8,35510.8
2016,1968,47,12,31075.88
2016,1968,48,12,33986.24
2016,1969,46,23,29734.23
2016,1969,47,30,32641.19
2016,1970,45,54,30906.07
2016,1970,46,45,32747.58
2016,1971,44,124,31386.56
2016,1971,45,88,33778.68
2016,1972,43,211,31540.46
2016,1972,44,155,33762.06
2016,1973,42,369,30749.06
2016,1973,43,292,33508.12
2016,1974,41,584,31143.89
2016,1974,42,463,34041.58
2016,1975,40,796.01,29411.93
2016,1975,41,739.01,33022.5
2016,1976,39,1145.01,28498.28
2016,1976,40,1059.01,31501.86
2016,1977,38,1425.01,28093.67
2016,1977,39,1361.01,31096.75
2016,1978,37,1836.02,27857.08
2016,1978,38,1706.01,30689.74
2016,1979,36,2363.02,28570.48
2016,1979,37,2159.02,31591.95
2016,1980,35,2807.02,29135.67
2016,1980,36,2778.02,32783.9
2016,1981,34,3175.03,28367.42
2016,1981,35,3184.03,31624.53
2016,1982,33,3415.03,28492.93
2016,1982,34,3441.03,31699.51
2016,1983,32,3727.03,28363.72
2016,1983,33,3737.03,31501.86
2016,1984,31,3999.03,28945.85
2016,1984,32,4162.04,31944.44
2016,1985,30,4332.04,29819.41
2016,1985,31,4426.04,33053.99
2016,1986,29,4383.04,30457.29
2016,1986,30,4554.04,33829.69
2016,1987,28,4080.03,31088.74
2016,1987,29,4355.04,34205.6
2016,1988,27,3865.03,32279.77
2016,1988,28,4288.04,35371.78
2016,1989,26,3578.03,32907.39
2016,1989,27,3844.03,35673.75
2016,1990,25,3152.03,34073.57
2016,1990,26,3555.03,37399.1
2016,1991,24,2446.02,32915.41
2016,1991,25,2837.02,36871.98
2016,1992,23,1781.02,31819.05
2016,1992,24,2307.02,36236.25
2016,1993,22,1212.01,30487.4
2016,1993,23,1721.01,34448.56
2016,1994,21,901.01,29200.73
2016,1994,22,1208.01,32973.65
2016,1995,20,566,26885.07
2016,1995,21,857.01,30295.92
2016,1996,19,333,25424.33
2016,1996,20,527,28056.25
2016,1997,18,146,24032.18
2016,1997,19,302,26811.39
2016,1998,17,65,23911.98
2016,1998,18,115,26098.51
2016,1999,16,35,23737.1
2016,1999,17,73,25764.14
2016,2000,15,15,24314.5
2016,2000,16,26,25933.56
2016,2001,14,1,24089.74
2016,2001,15,10,26076.72
2016,2002,13,2,25438.51
2016,2002,14,1,27042.42
2016,2003,12,0,26198.3
2016,2003,13,2,27588.21
2016,2004,12,0,28065.7
2017,NA,12,0,0
2017,NA,55,4,0
2017,1961,55,0,28273.02
2017,1962,54,2,29187.66
2017,1962,55,0,31170.67
2017,1963,53,0,30627.03
2017,1963,54,1,32346.27
2017,1964,52,1,33388.05
2017,1964,53,0,34795.11
2017,1965,51,4,32807.02
2017,1965,52,1,35498.39
2017,1966,50,4,33162.88
2017,1966,51,2,35024.23
2017,1967,49,13,32264.2
2017,1967,50,11,35600.92
2017,1968,48,8,31213.76
2017,1968,49,18,34073.29
2017,1969,47,15,29895.81
2017,1969,48,10,32760.71
2017,1970,46,38,31100.42
2017,1970,47,23,32891.71
2017,1971,45,49,31580.32
2017,1971,46,52,33953.88
2017,1972,44,136,31745.94
2017,1972,45,94,33942.45
2017,1973,43,194,30986.88
2017,1973,44,184,33701.39
2017,1974,42,394,31432.42
2017,1974,43,286,34312.46
2017,1975,41,542,29657.5
2017,1975,42,492,33300.67
2017,1976,40,804.01,28752.14
2017,1976,41,728.01,31782.61
2017,1977,39,1135.01,28409.25
2017,1977,40,1012.01,31440.09
2017,1978,38,1422.01,28218.26
2017,1978,39,1298.01,31040.88
2017,1979,37,1793.02,28940.05
2017,1979,38,1770.02,31966.15
2017,1980,36,2298.02,29580.1
2017,1980,37,2323.02,33194.46
2017,1981,35,2740.02,28793.47
2017,1981,36,2702.02,32022.34
2017,1982,34,2865.02,28905.49
2017,1982,35,3041.03,32165.03
2017,1983,33,3481.03,28884.14
2017,1983,34,3344.03,32036.05
2017,1984,32,3778.03,29510.56
2017,1984,33,3891.03,32503.75
2017,1985,31,4080.04,30417.01
2017,1985,32,4360.04,33686.73
2017,1986,30,4189.04,31108.31
2017,1986,31,4574.04,34454.83
2017,1987,29,4200.04,31797.4
2017,1987,30,4477.04,34822.31
2017,1988,28,4080.04,32986.22
2017,1988,29,4554.04,36114.83
2017,1989,27,3758.03,33667.25
2017,1989,28,4177.04,36403.26
2017,1990,26,3520.03,34840.9
2017,1990,27,3949.03,38171.52
2017,1991,25,2802.02,33656.02
2017,1991,26,3424.03,37657.22
2017,1992,24,2186.02,32641.75
2017,1992,25,2714.02,36994.87
2017,1993,23,1587.01,31248.44
2017,1993,24,2117.02,35225.13
2017,1994,22,1177.01,29898.35
2017,1994,23,1537.01,33703.17
2017,1995,21,878.01,27383.08
2017,1995,22,1113.01,30922.55
2017,1996,20,527,25975.75
2017,1996,21,802.01,28517.35
2017,1997,19,305,24486.61
2017,1997,20,517,27257.22
2017,1998,18,171,24443.49
2017,1998,19,287,26477.01
2017,1999,17,69,24212.86
2017,1999,18,130,26334.31
2017,2000,16,31,24760.44
2017,2000,17,67,26349.98
2017,2001,15,8,24449.28
2017,2001,16,32,26503.54
2017,2002,14,3,25813.58
2017,2002,15,9,27401.07
2017,2003,13,0,26560.79
2017,2003,14,1,27967.27
2017,2004,12,0,26686.3
2017,2004,13,0,28416.32
2017,2005,12,0,28562.82
2018,NA,12,0,0
2018,NA,55,1,0
2018,1962,55,0,29197.33
2018,1963,54,0,30637.73
2018,1963,55,0,32359.62
2018,1964,53,1,33419.89
2018,1964,54,0,34792.05
2018,1965,52,1,32854.61
2018,1965,53,1,35549.29
2018,1966,51,5,33241.77
2018,1966,52,4,35080.67
2018,1967,50,6,32346.08
2018,1967,51,4,35678.46
2018,1968,49,4,31293.71
2018,1968,50,5,34158.78
2018,1969,48,13,30005.29
2018,1969,49,9,32870.85
2018,1970,47,12,31237.29
2018,1970,48,16,33012.24
2018,1971,46,31,31744.12
2018,1971,47,22,34079.99
2018,1972,45,57,31915.55
2018,1972,46,54,34108.41
2018,1973,44,106,31165.61
2018,1973,45,90,33867.13
2018,1974,43,206,31682.54
2018,1974,44,152,34460.12
2018,1975,42,326,29907.33
2018,1975,43,276,33499.29
2018,1976,41,536,29008.39
2018,1976,42,415,32016.84
2018,1977,40,798.01,28722.91
2018,1977,41,670.01,31720.19
2018,1978,39,1100.01,28541.12
2018,1978,40,998.01,31320.64
2018,1979,38,1470.01,29282.85
2018,1979,39,1405.01,32282.43
2018,1980,37,1884.02,29950.54
2018,1980,38,1948.02,33539.31
2018,1981,36,2230.02,29155.66
2018,1981,37,2106.02,32377.22
2018,1982,35,2633.02,29329.97
2018,1982,36,2628.02,32609.62
2018,1983,34,3058.03,29373.95
2018,1983,35,3115.03,32474.26
2018,1984,33,3446.03,30027.25
2018,1984,34,3531.03,32997.56
2018,1985,32,3879.03,30999.27
2018,1985,33,4053.03,34188.75
2018,1986,31,4194.04,31683.17
2018,1986,32,4392.04,35027.88
2018,1987,30,4281.04,32370.69
2018,1987,31,4600.04,35397.56
2018,1988,29,4402.04,33679.17
2018,1988,30,4765.04,36746.12
2018,1989,28,4270.04,34355.74
2018,1989,29,4573.04,37049.95
2018,1990,27,3954.03,35560.48
2018,1990,28,4516.04,38872.49
2018,1991,26,3367.03,34372.78
2018,1991,27,3739.03,38312.29
2018,1992,25,2638.02,33325.13
2018,1992,26,3284.03,37641.97
2018,1993,24,1995.02,31952.87
2018,1993,25,2650.02,35886.35
2018,1994,23,1492.01,30559.83
2018,1994,24,2070.02,34367.66
2018,1995,22,1082.01,27949.45
2018,1995,23,1487.01,31613.25
2018,1996,21,745.01,26402.65
2018,1996,22,1150.01,29038.16
2018,1997,20,507,24893.78
2018,1997,21,753.01,27610.53
2018,1998,19,319,24797.99
2018,1998,20,508,26829.69
2018,1999,18,170,24748.69
2018,1999,19,290,26637.43
2018,2000,17,73,25158.02
2018,2000,18,133,26776.12
2018,2001,16,32,24849.46
2018,2001,17,45,26835.91
2018,2002,15,10,26155.93
2018,2002,16,29,27750.51
2018,2003,14,4,26925.73
2018,2003,15,4,28257.17
2018,2004,13,1,27019.68
2018,2004,14,2,28754.63
2018,2005,12,0,27380.18
2018,2005,13,0,28899.29
2018,2006,12,0,29931.08
2019,NA,12,0,0
2019,NA,55,3,0
2019,1963,55,0,30650.38
2019,1964,54,0,33416.95
2019,1964,55,0,34738.49
2019,1965,53,3,32901.71
2019,1965,54,0,35525.4
2019,1966,52,3,33295.33
2019,1966,53,3,35089.9
2019,1967,51,0,32416.54
2019,1967,52,1,35694.71
2019,1968,50,8,31372.22
2019,1968,51,5,34190.58
2019,1969,49,7,30106.15
2019,1969,50,7,32921.48
2019,1970,48,12,31351.76
2019,1970,49,16,33058.4
2019,1971,47,14,31862.01
2019,1971,48,13,34164.23
2019,1972,46,42,32071.59
2019,1972,47,41,34209.94
2019,1973,45,62,31318.87
2019,1973,46,71,33970.52
2019,1974,44,116,31818.88
2019,1974,45,116,34607.78
2019,1975,43,192,30085.71
2019,1975,44,177,33662.61
2019,1976,42,325,29222.16
2019,1976,43,280,32173.16
2019,1977,41,570,28978.81
2019,1977,42,480,31929.75
2019,1978,40,833,28798.36
2019,1978,41,666,31517.57
2019,1979,39,1125,29572.57
2019,1979,40,1078,32509.98
2019,1980,38,1547,30261.69
2019,1980,39,1467,33811.09
2019,1981,37,1787,29478.78
2019,1981,38,1793,32674
2019,1982,36,2186,29735.38
2019,1982,37,2210,32891.55
2019,1983,35,2740,29775.74
2019,1983,36,2597,32797.7
